"SEGMENT","POSITION","FIELD","PARENT_FIELD","TABLE","NAME","DESCRIPTION"
09,58,PCO0100003,PCO0100002,PCO010,"Under 5 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: Under 5 years"
09,59,PCO0100004,PCO0100002,PCO010,"5 to 9 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 5 to 9 years"
09,60,PCO0100005,PCO0100002,PCO010,"10 to 14 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 10 to 14 years"
09,61,PCO0100006,PCO0100002,PCO010,"15 to 19 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 15 to 19 years"
09,62,PCO0100007,PCO0100002,PCO010,"20 to 24 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 20 to 24 years"
09,63,PCO0100008,PCO0100002,PCO010,"25 to 29 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 25 to 29 years"
09,64,PCO0100009,PCO0100002,PCO010,"30 to 34 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 30 to 34 years"
09,65,PCO0100010,PCO0100002,PCO010,"35 to 39 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 35 to 39 years"
09,66,PCO0100011,PCO0100002,PCO010,"40 to 44 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 40 to 44 years"
09,67,PCO0100012,PCO0100002,PCO010,"45 to 49 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 45 to 49 years"
09,68,PCO0100013,PCO0100002,PCO010,"50 to 54 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 50 to 54 years"
09,69,PCO0100014,PCO0100002,PCO010,"55 to 59 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 55 to 59 years"
09,70,PCO0100015,PCO0100002,PCO010,"60 to 64 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 60 to 64 years"
09,71,PCO0100016,PCO0100002,PCO010,"65 to 69 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 65 to 69 years"
09,72,PCO0100017,PCO0100002,PCO010,"70 to 74 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 70 to 74 years"
09,73,PCO0100018,PCO0100002,PCO010,"75 to 79 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 75 to 79 years"
09,74,PCO0100019,PCO0100002,PCO010,"80 to 84 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 80 to 84 years"
09,75,PCO0100020,PCO0100002,PCO010,"85 years and over","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Male: 85 years and over"
09,76,PCO0100021,PCO0100001,PCO010,"Female","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female"
09,77,PCO0100022,PCO0100021,PCO010,"Under 5 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: Under 5 years"
09,78,PCO0100023,PCO0100021,PCO010,"5 to 9 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 5 to 9 years"
09,79,PCO0100024,PCO0100021,PCO010,"10 to 14 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 10 to 14 years"
09,80,PCO0100025,PCO0100021,PCO010,"15 to 19 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 15 to 19 years"
09,81,PCO0100026,PCO0100021,PCO010,"20 to 24 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 20 to 24 years"
09,82,PCO0100027,PCO0100021,PCO010,"25 to 29 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 25 to 29 years"
09,83,PCO0100028,PCO0100021,PCO010,"30 to 34 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 30 to 34 years"
09,84,PCO0100029,PCO0100021,PCO010,"35 to 39 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 35 to 39 years"
09,85,PCO0100030,PCO0100021,PCO010,"40 to 44 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 40 to 44 years"
09,86,PCO0100031,PCO0100021,PCO010,"45 to 49 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 45 to 49 years"
09,87,PCO0100032,PCO0100021,PCO010,"50 to 54 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 50 to 54 years"
09,88,PCO0100033,PCO0100021,PCO010,"55 to 59 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 55 to 59 years"
09,89,PCO0100034,PCO0100021,PCO010,"60 to 64 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 60 to 64 years"
09,90,PCO0100035,PCO0100021,PCO010,"65 to 69 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 65 to 69 years"
09,91,PCO0100036,PCO0100021,PCO010,"70 to 74 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 70 to 74 years"
09,92,PCO0100037,PCO0100021,PCO010,"75 to 79 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 75 to 79 years"
09,93,PCO0100038,PCO0100021,PCO010,"80 to 84 years","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 80 to 84 years"
09,94,PCO0100039,PCO0100021,PCO010,"85 years and over","Total (701-702, 704, 706, 801-802, 900-901, 903-904): Female: 85 years and over"
10,1,FILEID,NA,HEAD,"File Identification","File Identification"
10,2,STUSAB,NA,HEAD,"State/US-Abbreviation (USPS)","State/US-Abbreviation (USPS)"
10,3,CHARITER,NA,HEAD,"Characteristic iteration","Characteristic iteration"
10,4,CIFSN,NA,HEAD,"Characteristic Iteration File Sequence Number","Characteristic Iteration File Sequence Number"
10,5,LOGRECNO,NA,HEAD,"Logical Record Number","Logical Record Number"
10,6,HCT0010001,NA,HCT001,"Total","Total"
10,7,HCT0010002,HCT0010001,HCT001,"Urban","Total: Urban"
10,8,HCT0010003,HCT0010002,HCT001,"Inside urbanized areas","Total: Urban: Inside urbanized areas"
10,9,HCT0010004,HCT0010002,HCT001,"Inside urban clusters","Total: Urban: Inside urban clusters"
10,10,HCT0010005,HCT0010001,HCT001,"Rural","Total: Rural"
10,11,HCT0010006,HCT0010001,HCT001,"Not defined for this file","Total: Not defined for this file"
11,1,FILEID,NA,HEAD,"File Identification","File Identification"
11,2,STUSAB,NA,HEAD,"State/US-Abbreviation (USPS)","State/US-Abbreviation (USPS)"
11,3,CHARITER,NA,HEAD,"Characteristic iteration","Characteristic iteration"
11,4,CIFSN,NA,HEAD,"Characteristic Iteration File Sequence Number","Characteristic Iteration File Sequence Number"
11,5,LOGRECNO,NA,HEAD,"Logical Record Number","Logical Record Number"
11,6,HCT0020001,NA,HCT002,"Total","Total"
11,7,HCT0020002,HCT0020001,HCT002,"Owned with a mortgage or a loan","Total: Owned with a mortgage or a loan"
11,8,HCT0020003,HCT0020001,HCT002,"Owned free and clear","Total: Owned free and clear"
11,9,HCT0020004,HCT0020001,HCT002,"Renter occupied","Total: Renter occupied"
11,10,HCT0030001,NA,HCT003,"Total","Total"
11,11,HCT0040001,NA,HCT004,"Total population in occupied housing units","Total population in occupied housing units"
11,12,HCT0040002,HCT0040001,HCT004,"Owned with a mortgage or a loan","Total population in occupied housing units: Owned with a mortgage or a loan"
11,13,HCT0040003,HCT0040001,HCT004,"Owned free and clear","Total population in occupied housing units: Owned free and clear"
11,14,HCT0040004,HCT0040001,HCT004,"Renter occupied","Total population in occupied housing units: Renter occupied"
11,15,HCT0050001,HCT0040001,HCT005,"Total","Total population in occupied housing units: Total"
11,16,HCT0050002,HCT0040001,HCT005,"Owner occupied","Total population in occupied housing units: Owner occupied"
11,17,HCT0050003,HCT0040001,HCT005,"Renter occupied","Total population in occupied housing units: Renter occupied"
11,18,HCT0060001,NA,HCT006,"Total","Total"
11,19,HCT0060002,HCT0060001,HCT006,"1-person household","Total: 1-person household"
11,20,HCT0060003,HCT0060001,HCT006,"2-person household","Total: 2-person household"
11,21,HCT0060004,HCT0060001,HCT006,"3-person household","Total: 3-person household"
11,22,HCT0060005,HCT0060001,HCT006,"4-person household","Total: 4-person household"
11,23,HCT0060006,HCT0060001,HCT006,"5-person household","Total: 5-person household"
11,24,HCT0060007,HCT0060001,HCT006,"6-person household","Total: 6-person household"
11,25,HCT0060008,HCT0060001,HCT006,"7-or-more-person household","Total: 7-or-more-person household"
11,26,HCT0070001,NA,HCT007,"Total","Total"
11,27,HCT0070002,HCT0070001,HCT007,"Owner occupied","Total: Owner occupied"
11,28,HCT0070003,HCT0070002,HCT007,"1-person household","Total: Owner occupied: 1-person household"
11,29,HCT0070004,HCT0070002,HCT007,"2-person household","Total: Owner occupied: 2-person household"
11,30,HCT0070005,HCT0070002,HCT007,"3-person household","Total: Owner occupied: 3-person household"
11,31,HCT0070006,HCT0070002,HCT007,"4-person household","Total: Owner occupied: 4-person household"
11,32,HCT0070007,HCT0070002,HCT007,"5-person household","Total: Owner occupied: 5-person household"
11,33,HCT0070008,HCT0070002,HCT007,"6-person household","Total: Owner occupied: 6-person household"
11,34,HCT0070009,HCT0070002,HCT007,"7-or-more-person household","Total: Owner occupied: 7-or-more-person household"
11,35,HCT0070010,HCT0070001,HCT007,"Renter occupied","Total: Renter occupied"
11,36,HCT0070011,HCT0070010,HCT007,"1-person household","Total: Renter occupied: 1-person household"
11,37,HCT0070012,HCT0070010,HCT007,"2-person household","Total: Renter occupied: 2-person household"
11,38,HCT0070013,HCT0070010,HCT007,"3-person household","Total: Renter occupied: 3-person household"
11,39,HCT0070014,HCT0070010,HCT007,"4-person household","Total: Renter occupied: 4-person household"
11,40,HCT0070015,HCT0070010,HCT007,"5-person household","Total: Renter occupied: 5-person household"
11,41,HCT0070016,HCT0070010,HCT007,"6-person household","Total: Renter occupied: 6-person household"
11,42,HCT0070017,HCT0070010,HCT007,"7-or-more-person household","Total: Renter occupied: 7-or-more-person household"
11,43,HCT0080001,NA,HCT008,"Total","Total"
11,44,HCT0080002,HCT0080001,HCT008,"Owner occupied","Total: Owner occupied"
11,45,HCT0080003,HCT0080002,HCT008,"Householder 15 to 24 years","Total: Owner occupied: Householder 15 to 24 years"
11,46,HCT0080004,HCT0080002,HCT008,"Householder 25 to 34 years","Total: Owner occupied: Householder 25 to 34 years"
11,47,HCT0080005,HCT0080002,HCT008,"Householder 35 to 44 years","Total: Owner occupied: Householder 35 to 44 years"
11,48,HCT0080006,HCT0080002,HCT008,"Householder 45 to 54 years","Total: Owner occupied: Householder 45 to 54 years"
11,49,HCT0080007,HCT0080002,HCT008,"Householder 55 to 59 years","Total: Owner occupied: Householder 55 to 59 years"
11,50,HCT0080008,HCT0080002,HCT008,"Householder 60 to 64 years","Total: Owner occupied: Householder 60 to 64 years"
11,51,HCT0080009,HCT0080002,HCT008,"Householder 65 to 74 years","Total: Owner occupied: Householder 65 to 74 years"
11,52,HCT0080010,HCT0080002,HCT008,"Householder 75 to 84 years","Total: Owner occupied: Householder 75 to 84 years"
11,53,HCT0080011,HCT0080002,HCT008,"Householder 85 years and over","Total: Owner occupied: Householder 85 years and over"
11,54,HCT0080012,HCT0080001,HCT008,"Renter occupied","Total: Renter occupied"
11,55,HCT0080013,HCT0080012,HCT008,"Householder 15 to 24 years","Total: Renter occupied: Householder 15 to 24 years"
11,56,HCT0080014,HCT0080012,HCT008,"Householder 25 to 34 years","Total: Renter occupied: Householder 25 to 34 years"
11,57,HCT0080015,HCT0080012,HCT008,"Householder 35 to 44 years","Total: Renter occupied: Householder 35 to 44 years"
11,58,HCT0080016,HCT0080012,HCT008,"Householder 45 to 54 years","Total: Renter occupied: Householder 45 to 54 years"
11,59,HCT0080017,HCT0080012,HCT008,"Householder 55 to 59 years","Total: Renter occupied: Householder 55 to 59 years"
11,60,HCT0080018,HCT0080012,HCT008,"Householder 60 to 64 years","Total: Renter occupied: Householder 60 to 64 years"
11,61,HCT0080019,HCT0080012,HCT008,"Householder 65 to 74 years","Total: Renter occupied: Householder 65 to 74 years"
11,62,HCT0080020,HCT0080012,HCT008,"Householder 75 to 84 years","Total: Renter occupied: Householder 75 to 84 years"
11,63,HCT0080021,HCT0080012,HCT008,"Householder 85 years and over","Total: Renter occupied: Householder 85 years and over"
11,64,HCT0090001,NA,HCT009,"Total","Total"
11,65,HCT0090002,HCT0090001,HCT009,"Owner occupied","Total: Owner occupied"
11,66,HCT0090003,HCT0090002,HCT009,"Family households","Total: Owner occupied: Family households"
11,67,HCT0090004,HCT0090003,HCT009,"Husband-wife family","Total: Owner occupied: Family households: Husband-wife family"
11,68,HCT0090005,HCT0090004,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Family households: Husband-wife family: Householder 15 to 34 years"
11,69,HCT0090006,HCT0090004,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Family households: Husband-wife family: Householder 35 to 64 years"
11,70,HCT0090007,HCT0090004,HCT009,"Householder 65 years and over","Total: Owner occupied: Family households: Husband-wife family: Householder 65 years and over"
11,71,HCT0090008,HCT0090003,HCT009,"Other family","Total: Owner occupied: Family households: Other family"
11,72,HCT0090009,HCT0090008,HCT009,"Male householder, no wife present","Total: Owner occupied: Family households: Other family: Male householder, no wife present"
11,73,HCT0090010,HCT0090009,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Family households: Other family: Male householder, no wife present: Householder 15 to 34 years"
11,74,HCT0090011,HCT0090009,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Family households: Other family: Male householder, no wife present: Householder 35 to 64 years"
11,75,HCT0090012,HCT0090009,HCT009,"Householder 65 years and over","Total: Owner occupied: Family households: Other family: Male householder, no wife present: Householder 65 years and over"
11,76,HCT0090013,HCT0090008,HCT009,"Female householder, no husband present","Total: Owner occupied: Family households: Other family: Female householder, no husband present"
11,77,HCT0090014,HCT0090013,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Family households: Other family: Female householder, no husband present: Householder 15 to 34 years"
11,78,HCT0090015,HCT0090013,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Family households: Other family: Female householder, no husband present: Householder 35 to 64 years"
11,79,HCT0090016,HCT0090013,HCT009,"Householder 65 years and over","Total: Owner occupied: Family households: Other family: Female householder, no husband present: Householder 65 years and over"
11,80,HCT0090017,HCT0090002,HCT009,"Nonfamily households","Total: Owner occupied: Nonfamily households"
11,81,HCT0090018,HCT0090017,HCT009,"Male householder","Total: Owner occupied: Nonfamily households: Male householder"
11,82,HCT0090019,HCT0090018,HCT009,"Living alone","Total: Owner occupied: Nonfamily households: Male householder: Living alone"
11,83,HCT0090020,HCT0090019,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Nonfamily households: Male householder: Living alone: Householder 15 to 34 years"
11,84,HCT0090021,HCT0090019,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Nonfamily households: Male householder: Living alone: Householder 35 to 64 years"
11,85,HCT0090022,HCT0090019,HCT009,"Householder 65 years and over","Total: Owner occupied: Nonfamily households: Male householder: Living alone: Householder 65 years and over"
11,86,HCT0090023,HCT0090018,HCT009,"Not living alone","Total: Owner occupied: Nonfamily households: Male householder: Not living alone"
11,87,HCT0090024,HCT0090023,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Nonfamily households: Male householder: Not living alone: Householder 15 to 34 years"
11,88,HCT0090025,HCT0090023,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Nonfamily households: Male householder: Not living alone: Householder 35 to 64 years"
11,89,HCT0090026,HCT0090023,HCT009,"Householder 65 years and over","Total: Owner occupied: Nonfamily households: Male householder: Not living alone: Householder 65 years and over"
11,90,HCT0090027,HCT0090017,HCT009,"Female householder","Total: Owner occupied: Nonfamily households: Female householder"
11,91,HCT0090028,HCT0090027,HCT009,"Living alone","Total: Owner occupied: Nonfamily households: Female householder: Living alone"
11,92,HCT0090029,HCT0090028,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Nonfamily households: Female householder: Living alone: Householder 15 to 34 years"
11,93,HCT0090030,HCT0090028,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Nonfamily households: Female householder: Living alone: Householder 35 to 64 years"
11,94,HCT0090031,HCT0090028,HCT009,"Householder 65 years and over","Total: Owner occupied: Nonfamily households: Female householder: Living alone: Householder 65 years and over"
11,95,HCT0090032,HCT0090027,HCT009,"Not living alone","Total: Owner occupied: Nonfamily households: Female householder: Not living alone"
11,96,HCT0090033,HCT0090032,HCT009,"Householder 15 to 34 years","Total: Owner occupied: Nonfamily households: Female householder: Not living alone: Householder 15 to 34 years"
11,97,HCT0090034,HCT0090032,HCT009,"Householder 35 to 64 years","Total: Owner occupied: Nonfamily households: Female householder: Not living alone: Householder 35 to 64 years"
11,98,HCT0090035,HCT0090032,HCT009,"Householder 65 years and over","Total: Owner occupied: Nonfamily households: Female householder: Not living alone: Householder 65 years and over"
11,99,HCT0090036,HCT0090001,HCT009,"Renter occupied","Total: Renter occupied"
11,100,HCT0090037,HCT0090036,HCT009,"Family households","Total: Renter occupied: Family households"
11,101,HCT0090038,HCT0090037,HCT009,"Husband-wife family","Total: Renter occupied: Family households: Husband-wife family"
11,102,HCT0090039,HCT0090038,HCT009,"Householder 15 to 34 years","Total: Renter occupied: Family households: Husband-wife family: Householder 15 to 34 years"
11,103,HCT0090040,HCT0090038,HCT009,"Householder 35 to 64 years","Total: Renter occupied: Family households: Husband-wife family: Householder 35 to 64 years"
11,104,HCT0090041,HCT0090038,HCT009,"Householder 65 years and over","Total: Renter occupied: Family households: Husband-wife family: Householder 65 years and over"
11,105,HCT0090042,HCT0090037,HCT009,"Other family","Total: Renter occupied: Family households: Other family"
11,106,HCT0090043,HCT0090042,HCT009,"Male householder, no wife present","Total: Renter occupied: Family households: Other family: Male householder, no wife present"
11,107,HCT0090044,HCT0090043,HCT009,"Householder 15 to 34 years","Total: Renter occupied: Family households: Other family: Male householder, no wife present: Householder 15 to 34 years"
11,108,HCT0090045,HCT0090043,HCT009,"Householder 35 to 64 years","Total: Renter occupied: Family households: Other family: Male householder, no wife present: Householder 35 to 64 years"
11,109,HCT0090046,HCT0090043,HCT009,"Householder 65 years and over","Total: Renter occupied: Family households: Other family: Male householder, no wife present: Householder 65 years and over"
11,110,HCT0090047,HCT0090042,HCT009,"Female householder, no husband present","Total: Renter occupied: Family households: Other family: Female householder, no husband present"
11,111,HCT0090048,HCT0090047,HCT009,"Householder 15 to 34 years","Total: Renter occupied: Family households: Other family: Female householder, no husband present: Householder 15 to 34 years"
11,112,HCT0090049,HCT0090047,HCT009,"Householder 35 to 64 years","Total: Renter occupied: Family households: Other family: Female householder, no husband present: Householder 35 to 64 years"
11,113,HCT0090050,HCT0090047,HCT009,"Householder 65 years and over","Total: Renter occupied: Family households: Other family: Female householder, no husband present: Householder 65 years and over"
11,114,HCT0090051,HCT0090036,HCT009,"Nonfamily households","Total: Renter occupied: Nonfamily households"
11,115,HCT0090052,HCT0090051,HCT009,"Male householder","Total: Renter occupied: Nonfamily households: Male householder"
11,116,HCT0090053,HCT0090052,HCT009,"Living alone","Total: Renter occupied: Nonfamily households: Male householder: Living alone"
